,cos_sim_src_dst,l2_dist_src_dst,dot_src_dst,abs_diff_mean,abs_diff_max,popularity_src,popularity_dst,max_cos_srcnbr_dst,mean_cos_srcnbr_dst,mean_topk_cos_srcnbr_dst,num_src_neighbors,max_cos_dstnbr_src,mean_cos_dstnbr_src,mean_topk_cos_dstnbr_src,num_dst_neighbors,shared_neighbors,jaccard_neighbors,adamic_adar,preferential_attachment,src,dst,label
42,0.6788853894448277,0.8013920520621965,0.6788853894448277,0.11031756704335012,0.3581650235345539,0.7466,4.0552,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,6,394b5134-ac0a-44a2-974e-961a66ba9f19,f3811859-53cb-42c7-8da0-7cc8f3f2b11d,1
43,0.6360211720581155,0.8532043459106861,0.6360211720581155,0.11711584522902709,0.4498203426513211,6.422,4.5358,0.0,0.0,0.0,0,0.9999999999987121,0.9999999999987121,0.9999999999987121,1,0,0.0,0.0,2,57652bf8-cfe8-42e7-b9a7-5572a7080d8d,92e57202-8ca1-4a5a-9cd9-320a1787de0a,1
44,0.9530711528336449,0.3063620314724639,0.9530711528336449,0.04148445791983163,0.1265659930717081,3.3078,4.0938,0.9338214046182451,0.8438176245909331,0.8438176245909331,3,0.9713530926130577,0.8367372474781973,0.8367372474781973,2,0,0.0,0.0,9,2d6bae57-48ef-40a1-a7cf-a0bc3e53c838,662e2df9-643d-46cb-8555-8f65475f0196,1
45,0.47700887993730545,1.0227327315203487,0.47700887993730545,0.1487768748160453,0.3293954973070135,,2.1465,0.0,0.0,0.0,0,0.9999999999992344,0.9999999999992344,0.9999999999992344,1,0,0.0,0.0,6,027c1537-4fca-4af0-958e-7afc6d495254,47aa3961-ac5e-4382-9830-1fb597ffbcd8,1
46,0.8356958640526223,0.5732436409514118,0.8356958640526223,0.07993748951089129,0.22295670082501756,4.719,3.1585,0.826951059278961,0.7055366717883309,0.7055366717883309,2,0.959844462245727,0.84195486665869,0.84195486665869,2,1,0.125,0.6213349345596119,18,458698b1-e7b7-46ed-974e-aa48d439f93d,a449973b-074b-4cf0-a4d6-f11fa2d1073f,1
47,0.8538964567396494,0.5405618248746961,0.8538964567396494,0.07670836803738358,0.20632684228534334,5.8211,6.8489,0.8355980588452839,0.8355980588452839,0.8355980588452839,1,0.782715254697407,0.7773000896357394,0.7773000896357394,2,0,0.0,0.0,9,3aebd566-7ff8-4b29-b017-051b6ec55861,13bcb2bb-db37-4397-baf5-e0f085be2d64,1
48,0.9148811708788037,0.41259866485109425,0.9148811708788037,0.059754105398072806,0.16905094408835225,3.5734,4.5742,0.9473234786016251,0.9473234786016251,0.9473234786016251,1,0.9463095383670999,0.9295882595324118,0.9295882595324118,3,0,0.0,0.0,18,c877e315-56ae-42b7-8e83-c73129aff4f8,0165da55-50fe-4a50-9a85-339af82007bd,1
49,0.7386898207541239,0.7229248636510834,0.7386898207541239,0.10373521943774122,0.2808051438658401,2.5292,3.9653,0.9419184420369653,0.7095927770504598,0.7095927770504598,2,0.8564889621173397,0.7862834095964737,0.7862834095964737,2,0,0.0,0.0,18,1a8536de-929c-4008-a554-03634aa7fe03,0a987c68-6ee7-4732-ba67-5d76b503521e,1
50,0.9162374076778677,0.4092984053733995,0.9162374076778677,0.06328773856806452,0.1389266815461521,4.3604,5.4952,0.896009523622378,0.7831698936145811,0.8871855514352301,5,0.878145309955762,0.8470820206284156,0.8773041329533862,6,0,0.0,0.0,30,9f83001a-fd49-4efb-a835-05ee6922a10d,521df2bd-01f6-456e-9d5f-f081068819c2,1
51,0.6122816001963532,0.880588893637299,0.6122816001963532,0.12824600020011473,0.39054903150394965,3.0644,4.6983,0.999999999992303,0.6543378070772284,0.6543378070772284,3,0.999999999997766,0.9375106368393678,0.9675036094058855,4,0,0.0,0.0,20,ad8260b2-2767-4e9b-9ece-7977fbcedadf,8bc0b4b4-cc3f-40cf-8223-4ee980cb768d,1
52,0.8651166719690278,0.519390658424063,0.8651166719690278,0.07534735544215226,0.22135927501322744,5.6403,5.3642,0.9999999999984661,0.9590123899295109,0.9590123899295109,2,0.9999999999977707,0.9281301780801143,0.9281301780801143,2,2,0.4,0.9102392266268373,12,fe1b141b-b71b-4967-90a4-16bddad28865,45c2fe6f-43fb-478b-8298-458cf758ac78,1
53,0.6920003167459328,0.7848562712402555,0.6920003167459328,0.11639856741852014,0.298630225102421,3.4838,2.2998,0.999999999999543,0.7985722920953963,0.7985722920953963,3,0.99999999999748,0.8949927363499891,0.8949927363499891,3,0,0.0,0.0,25,89d9eb0e-7fcf-4f0a-9ec2-cc7bf2cd0991,02c59317-d6f1-4362-a1d7-bfbf38cc72bd,1
54,0.8787474374810398,0.49244809374460563,0.8787474374810398,0.06738941265078954,0.1962691325943139,5.7932,5.6911,0.0,0.0,0.0,0,0.92304514225875,0.92304514225875,0.92304514225875,1,0,0.0,0.0,6,15f2bb82-bce4-44c9-863a-995ae9bde0b4,93209865-ebeb-4346-96a5-f64305cd0185,1
55,0.7520450107937138,0.70420876053049,0.7520450107937138,0.10067711553025953,0.3202557471876893,1.6262,1.613,0.9170704865631587,0.9170676752875683,0.9170676752875683,2,0.9999999999968181,0.9761868039875249,0.9761868039875249,2,0,0.0,0.0,9,dbfb4ef1-8b98-40c6-96f1-bf880316893e,069cc3c2-533c-4664-9eb1-7622f287b673,1
56,0.9127298250994745,0.41778026496942283,0.9127298250994745,0.05515312922151837,0.16440662762141853,,6.1252,0.9594668271819473,0.9594668271819473,0.9594668271819473,1,0.9999999999984275,0.9999999999984275,0.9999999999984275,1,0,0.0,0.0,9,e3d5b5ec-101a-4529-9f2d-01dca64cf44e,57dd4661-9f78-4442-8836-482fab983008,1
57,0.8855660333631148,0.47840143527043655,0.8855660333631148,0.06823079606334842,0.18256196687429105,5.1126,7.0052,0.9999999999965071,0.9536086195827609,0.9536086195827609,2,0.8340592817741512,0.8340592817741512,0.8340592817741512,1,0,0.0,0.0,9,e5fa0175-2e93-4ca7-90c3-33f239381252,db4624cf-0e44-481e-a9dc-2142b833ec2f,1
58,0.8813034615013341,0.48723000419978113,0.8813034615013341,0.07413114176915495,0.1505375898954856,5.3479,2.7942,0.9999999999982142,0.9999999999982142,0.9999999999982142,1,0.9512987007419491,0.9512987007419491,0.9512987007419491,1,0,0.0,0.0,9,9117893d-dea2-47da-81b6-6746db37ac9b,6862b120-13b4-40e4-9136-b78aa23af0cb,1
59,0.9061877048040805,0.43315654258974445,0.9061877048040805,0.061082418549342696,0.1969393973561343,3.5472,5.1752,0.9627176403279489,0.9627176403279489,0.9627176403279489,1,0.9666892036075123,0.9600392639805304,0.9600392639805304,2,0,0.0,0.0,6,1fc5b156-99d7-42f5-ab67-9a98dbe46eee,a781f9c2-0e60-4862-b1bc-0b9272151014,1
60,0.9285194236451838,0.3781020400713109,0.9285194236451838,0.05625700725328738,0.17545417077333691,4.0809,3.8331,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,4,2a9f8cb8-2bd0-415a-8617-a389780714d5,6ef8f662-7651-4396-b1e9-52b4efb9ccd6,0
61,0.7511471679222594,0.7054825753713901,0.7511471679222594,0.11129783565889405,0.24086543103224606,3.3216,3.8012,0.9999999999989626,0.9999999999989626,0.9999999999989626,1,0.9999999999982054,0.9999999999982054,0.9999999999982054,1,0,0.0,0.0,9,7ccae78a-be82-41b5-ac1e-0f7dd2407fdd,bb10b85b-d86e-4d06-a97b-f3666ee24b7f,1
62,0.8544778199838384,0.5394852732237757,0.8544778199838384,0.07985307610058592,0.18854214261230456,2.6004,3.0171,0.0,0.0,0.0,0,0.9295217372212249,0.9295217372212249,0.9295217372212249,1,0,0.0,0.0,6,4fc63652-0f29-4b90-8805-192c64b40421,53ed456e-dcdb-4aa7-b8ac-8aa0dcf7fa4c,1
63,0.7081430839038185,0.76401167019052,0.7081430839038185,0.11180480707417075,0.3188298994586819,3.8672,3.0646,0.999999999997475,0.8913496397528973,0.8913496397528973,2,0.8873445514940164,0.8873445514940164,0.8873445514940164,1,0,0.0,0.0,6,00c5b591-ba18-4570-be69-ab8b415ac57e,1d78f8e1-fe1b-4db7-b238-985e1507dbef,1
64,0.7113113402322156,0.7598534855693455,0.7113113402322156,0.11420885531143055,0.2712943003025467,2.3427,2.9755,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,898a1770-aa08-4c58-92d1-40fb1c23e5b0,f3517ea7-c090-4946-bf9b-c3acccb608b7,0
65,0.6925711913510003,0.7841285719155446,0.6925711913510003,0.10639610975189466,0.4261077663398797,3.2525,7.19,0.9999999999970051,0.9999999999970051,0.9999999999970051,1,0.9999999999993069,0.7816949288821678,0.7816949288821678,2,0,0.0,0.0,3,d6652e7b-33fe-49ef-8336-4c863b4f996f,70248960-cb53-4ea4-943a-edb18f7d336f,1
66,0.19207841759990857,1.2711581981795694,0.19207841759990857,0.18347891563211743,0.5235852932724069,0.301,4.1956,0.9999999999994202,0.9999999999994202,0.9999999999994202,1,0.5947183634521875,0.5947183634521875,0.5947183634521875,1,0,0.0,0.0,9,5e0d554a-27b9-45dd-b910-912d42c6873e,99ca8d43-392f-470c-bb5d-88d510eb63b3,1
67,0.7148149355530917,0.7552285275887352,0.7148149355530917,0.0976774177409101,0.4464485556787544,3.825,,0.7835463125826141,0.7835463125826141,0.7835463125826141,1,0.9999999999986084,0.9999999999986084,0.9999999999986084,1,1,0.25,0.0,6,0e1d5adb-ae33-4772-b1cf-e5e5f7ca9d33,f6cf5215-d5ae-455b-ba8b-fb66d24e4d12,1
68,0.925743736806493,0.3853732299775396,0.925743736806493,0.05295513264407172,0.173790929464895,4.7844,6.2384,0.9999999999981326,0.975030646624782,0.975030646624782,2,0.9250480924714831,0.8347760034823616,0.8347760034823616,3,0,0.0,0.0,18,2bcad36b-fd68-49b1-826e-d16e404c7e1b,a4c73ebe-b2c7-4f13-b99d-2fe1f9f27da8,1
69,0.8232594844208658,0.5945427075954328,0.8232594844208658,0.08084360094808002,0.2516854407302108,1.628,2.8161,0.9999999999980106,0.9619325782717368,0.9619325782717368,2,0.6645738066338005,0.6645738066338005,0.6645738066338005,1,0,0.0,0.0,9,3fd5beb5-196e-4b17-8c82-0bb5548f1747,238a278c-7434-44e4-8070-c1463a02beac,1
70,0.7745317254685778,0.6715180928752927,0.7745317254685778,0.09168299668886183,0.330380198188164,3.5973,2.7476,0.7711147625196891,0.7535863024018522,0.7535863024018522,2,0.9999999999981517,0.9648806919886981,0.9648806919886981,2,1,0.14285714285714285,0.5581106265512472,15,806cbc80-1a35-4852-9d58-7b2948e8f80d,79c9251f-1a95-4ad1-bfad-3fddfdfb9fe7,1
71,0.7765265152416276,0.6685409258322421,0.7765265152416276,0.09855205119442671,0.23774676106890222,7.2025,5.0464,0.840151511451936,0.8238180411457576,0.8238180411457576,2,0.7110012090055273,0.6579368714445554,0.6579368714445554,3,0,0.0,0.0,18,ac9a487a-d9d2-4f27-bb23-0f4686488345,93fae984-0b8a-45cc-8558-0f4e130249a5,1
72,0.68312646467919,0.7960823265420768,0.68312646467919,0.11390692095152,0.3056316576493918,4.0489,3.2714,0.9999999999980556,0.8746197743442848,0.8746197743442848,2,0.5099140330881935,0.47439535320038434,0.47439535320038434,2,0,0.0,0.0,15,a3016390-1ea7-41e2-afac-8d3d3d021fe0,eb4fb6c3-f8e5-4923-aea9-436fcf3cf2c0,1
73,0.8193350689932016,0.6011071967712023,0.8193350689932016,0.08436547154119986,0.24927745940058532,3.6141,2.9597,0.9999999999984435,0.9999999999984435,0.9999999999984435,1,0.9999999999980927,0.9999999999980927,0.9999999999980927,1,0,0.0,0.0,1,8a193d6b-05f1-4487-bc16-bc958d300d0b,e118ba73-c310-4934-a323-dc20fb1d693a,1
